Map Name	Start Coords	Goal Coords	Chunk Size	Heuristic	Path Found	Precalc Time	Search Time	Total Time	Path Length (Node)	Path Length (Distance)	Chunks Analyzed	Chunks Allocated	Nodes Analyzed	Nodes Allocated	Memory (B)	Goal Bounding	Cost Overwrite	Error Margin
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,02772	0,56626	0,59398	6	6,828427	2	5	49	150	334	5	True	20%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,02581	0,46266	0,48847	6	6,828427	2	5	49	150	334	5	True	30%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,0228	0,52302	0,54582	6	6,828427	2	5	49	150	334	7,5	True	0%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,02359	0,53276	0,55635	6	6,828427	2	5	49	150	334	7,5	True	10%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,02386	0,54825	0,57211	6	6,828427	2	5	49	150	334	7,5	True	20%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,04013	0,51811	0,5582401	6	6,828427	2	5	49	150	334	7,5	True	30%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,01647	0,48126	0,49773	6	6,828427	2	5	49	150	334	10	True	0%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,03061	0,54212	0,5727299	6	6,828427	2	5	49	150	334	10	True	10%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,01987	0,51615	0,53602	6	6,828427	2	5	49	150	334	10	True	20%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,01744	0,44291	0,46035	6	6,828427	2	5	49	150	334	10	True	30%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01471	0,28389	0,2986	6	6,828427	0	1	96	262	318	---	---	---
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01576	0,28578	0,30154	6	6,828427	0	1	96	262	318	2,5	False	---
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01921	0,33653	0,35574	6	6,828427	0	1	96	262	318	5	False	---
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01373	0,31474	0,32847	6	6,828427	0	1	96	262	318	7,5	False	---
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01456	0,29787	0,31243	6	6,828427	0	1	96	262	318	10	False	---
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01501	0,32211	0,33712	6	6,828427	0	1	96	262	318	2,5	True	0%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,02183	0,29497	0,3168	6	6,828427	0	1	96	262	318	2,5	True	10%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01995	0,28125	0,3012	6	6,828427	0	1	96	262	318	2,5	True	20%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01322	0,29564	0,30886	6	6,828427	0	1	96	262	318	2,5	True	30%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01565	0,41434	0,42999	6	6,828427	0	1	96	262	318	5	True	0%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,0237	0,44587	0,46957	6	6,828427	0	1	96	262	318	5	True	10%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01954	0,42145	0,44099	6	6,828427	0	1	96	262	318	5	True	20%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01819	0,40257	0,42076	6	6,828427	0	1	96	262	318	5	True	30%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01732	0,47506	0,49238	6	6,828427	0	1	96	262	318	7,5	True	0%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01888	0,39582	0,4147	6	6,828427	0	1	96	262	318	7,5	True	10%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,02235	0,49532	0,51767	6	6,828427	0	1	96	262	318	7,5	True	20%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01961	0,50513	0,52474	6	6,828427	0	1	96	262	318	7,5	True	30%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,02029	0,50476	0,52505	6	6,828427	0	1	96	262	318	10	True	0%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01861	0,41516	0,43377	6	6,828427	0	1	96	262	318	10	True	10%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,01885	0,46208	0,48093	6	6,828427	0	1	96	262	318	10	True	20%
AR0408SR	(6x18)	(12x20)	16	Dijkstra	True	0,02016	0,43079	0,45095	6	6,828427	0	1	96	262	318	10	True	30%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,15637	0,45645	0,61282	6	6,828427	35	52	9	10	1698	---	---	---
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,19013	0,2541	0,44423	6	6,828427	7	25	9	10	834	2,5	False	---
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,18726	0,21543	0,40269	6	6,828427	4	18	9	10	610	5	False	---
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,16302	0,22629	0,38931	6	6,828427	4	18	9	10	610	7,5	False	---
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,1849	0,20983	0,39473	6	6,828427	3	15	9	10	514	10	False	---
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,20482	0,28578	0,4906	6	6,828427	7	25	9	10	834	2,5	True	0%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,19136	0,25779	0,44915	6	6,828427	7	25	9	10	834	2,5	True	10%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,17305	0,27808	0,45113	6	6,828427	7	25	9	10	834	2,5	True	20%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,16014	0,2675	0,42764	6	6,828427	7	25	9	10	834	2,5	True	30%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,16396	0,20779	0,37175	6	6,828427	4	18	9	10	610	5	True	0%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,17955	0,2247	0,40425	6	6,828427	4	18	9	10	610	5	True	10%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,16022	0,20585	0,36607	6	6,828427	4	18	9	10	610	5	True	20%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,17549	0,22749	0,40298	6	6,828427	4	18	9	10	610	5	True	30%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,18767	0,22636	0,41403	6	6,828427	4	18	9	10	610	7,5	True	0%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,18126	0,20155	0,38281	6	6,828427	4	18	9	10	610	7,5	True	10%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,12588	0,1901	0,31598	6	6,828427	4	18	9	10	610	7,5	True	20%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,10683	0,18739	0,29422	6	6,828427	4	18	9	10	610	7,5	True	30%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,12945	0,17862	0,30807	6	6,828427	3	15	9	10	514	10	True	0%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,11711	0,15665	0,27376	6	6,828427	3	15	9	10	514	10	True	10%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,14149	0,21386	0,35535	6	6,828427	3	15	9	10	514	10	True	20%
AR0408SR	(6x18)	(12x20)	2	Manhattan	True	0,12934	0,16332	0,29266	6	6,828427	3	15	9	10	514	10	True	30%
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,0759	0,18938	0,26528	6	6,828427	5	19	14	15	647	---	---	---
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,07071	0,20057	0,27128	6	6,828427	5	18	14	15	615	2,5	False	---
